text,label,text_seg
Nhìn mặt thì ngắn ngủn. Mắt thì hít. Mũi thì to. Nhìn nhủ mấy thằng nô lệ.,2,Nhìn mặt thì ngắn_ngủn . Mắt thì hít . Mũi thì to . Nhìn_nhủ mấy thằng nô_lệ .
m đéo bt câm mẹ có vài nghệ sĩ đã giải thích vì sao TĐ bán hàng 2 loại á,1,m đéo bt câm mẹ có vài nghệ_sĩ đã giải_thích vì sao TĐ bán hàng 2 loại á
Quê tôi thể loại này ngta gọi là Mõm,1,Quê tôi thể_loại này ngta gọi_là Mõm
Ảnh khè :))),0,Ảnh khè :))
"xin lỗi con cặk. Nghỉ việc đi thằng lo^`n. Địt cái lo^`n mẹ mày. Trời đất sinh hoa, vạn vật sinh sôi con mẹ mày lôi thôi đầu xanh mỏ đỏ gặm cỏ thay cơm đầu tóc bờn xờn khạc đờm tung tóe tao đcm mày. Lòn trâu lòn chó lòn bó xi măng lòn chằng mạng nhện lòn bận lá khoai lòn khoa lá mít lòn bít lòn thơm mà lòn thơm lòn đậm lòn đười ươi nói địt lòn còn vịt nó phang lòn giang mai lòn ỉa chảy lòn nhảy hip hop mà lòn xốp lm hàng hiệu lòn hàng triệu con súc vật mà t địt con đỹ mẹ m đứng từ trên cao mà lao đầu xuống đất địt lất phất như mưa rơi địt tơi bời như bom đạn địt lãng mạng như rumio và juliet",2,"xin_lỗi con cặk . Nghỉ_việc đi thằng lo ^ `_n . Địt cái lo ^_` n mẹ mày . Trời đất sinh_hoa , vạn_vật sinh_sôi con mẹ mày lôi_thôi đầu xanh mỏ đỏ gặm cỏ thay cơm đầu tóc bờn xờn khạc đờm tung tóe tao đcm mày . Lòn trâu lòn chó lòn bó xi_măng lòn chằng_mạng nhện lòn bận lá khoai_lòn khoa lá mít lòn bít lòn_thơm mà lòn thơm lòn đậm lòn đười ươi nói địt_lòn còn vịt nó phang lòn_giang mai_lòn ỉa chảy lòn nhảy hip hop mà lòn xốp lm hàng_hiệu lòn hàng triệu con súc_vật mà t địt con đỹ mẹ m đứng từ trên cao mà lao đầu xuống đất địt lất_phất như mưa rơi_địt tơi_bời như bom_đạn địt lãng_mạng như rumio và juliet"
Từ bao giờ người nhật mất ý thức như vậy💁,1,Từ bao_giờ người nhật mất ý_thức như_vậy 💁
tự bơi vào bị tao vả chứ chửi cl gi :)))) 1 thằng trên núi 1 thằng ở miền xui. nhục vcl cay t lắm mà có làm gi dc đâu. quê vcl :))) kkkkk,2,tự bơi vào bị tao_vả chứ chửi cl gi :)) 1 thằng trên núi 1 thằng ở miền xui . nhục vcl cay t lắm mà có làm gi dc đâu . quê vcl :)) kk
"em cảm ơn đã giúp em từ rank đồng lên rank thách đấu chỉ trong 2 ngày mà không lấy 1 đồng nào, respect",0,"em cảm_ơn đã giúp em từ rank đồng lên rank thách_đấu chỉ trong 2 ngày mà không lấy 1 đồng nào , respect"
Chậm thoi,0,Chậm thoi
m cũng chỉ là thằng nhãi con thôi. Tầm suy nghĩ chưa lớn đc. Chắc cũng phần do cái gia đình m dạy dỗ k tử tế,1,m cũng chỉ là thằng nhãi con thôi . Tầm suy_nghĩ chưa lớn đc . Chắc cũng phần do cái gia_đình m dạy_dỗ k tử_tế
Fan cứng có khác :))))),0,Fan cứng có khác :))
Lương tháng dc có 7-8 triệu =)),0,Lương tháng dc có 7-8 triệu =))
thiên vị quá đáng lý ra thủ môn phải bị thẻ đỏ,0,thiên_vị quá đáng_lý ra thủ_môn phải bị thẻ_đỏ
Liên đoàn Bóng đá Việt Nam - VFF mở to con ngươi mà đọc dùm coi,0,Liên_đoàn Bóng_đá Việt_Nam - VFF mở to con_ngươi mà đọc dùm coi
Sao thầy kh múa quạt nhỉ =))),0,Sao thầy kh múa quạt_nhỉ =))
Minh Ánh ác độc thiệt chứ,1,Minh_Ánh ác độc_thiệt chứ
Chán đéo nói nỗi 🤣🤣,1,Chán đéo nói nỗi 🤣_🤣
"Trình vàng mà gáy dạy đời ác, đợt này thì ông cố nội sống lại cũng hết cứu. Hạc thì đi với hạc cóc ké ba ba thì muôn đời z thôi",1,"Trình vàng mà gáy dạy đời ác , đợt này thì ông cố nội_sống lại cũng hết cứu . Hạc thì đi với hạc cóc ké ba_ba thì muôn_đời z thôi"
Trọng tài như cái đầu buồi ăn lol,2,Trọng_tài như cái đầu buồi ăn lol
Đéo cần thằng chó như mày xin lỗi,2,Đéo cần thằng chó như mày xin_lỗi
Cháu yêu chú nhiều,0,Cháu yêu chú nhiều
đóm ngu số 1 địt ai dám tranh =:)))) . Ngọc bình tự dưng báo jack nhiệt tình cộng óc chó,2,đóm ngu số 1 địt ai dám tranh =_:)) . Ngọc_bình tự_dưng báo jack nhiệt_tình cộng_óc chó
Tại bọn lính cả,1,Tại bọn lính cả
bố của mấy đứa miền bắc thôi... Còn miền nam hk có bố bố bố đâu,2,bố của mấy đứa miền bắc thôi .. Còn miền nam hk có bố bố bố đâu
"=))) ngu đéo chịu được thế sao t k sơn r xoá số nhỉ có cái gì chứng minh xe của m nữa k, hay là đem hoá đơn ra",1,"=)) ngu đéo chịu được thế sao t k sơn r xóa số nhỉ có cái gì chứng_minh xe của m nữa k , hay_là đem hóa đơn ra"
Đm nó dàn cảnh lạc hướng,1,Đm nó dàn_cảnh lạc hướng
Hai thằng chim mồi,1,Hai thằng chim mồi
tối có stream không abe,0,tối có stream không abe
"chắc An đây mê gái đầu thai không hết gái nào bị chửi như chó , An chạy vào như 1 vị cứu tinh mặc kệ sự đời cứu dc rồi đưa 5 củ cho con cô ta á hả",1,"chắc An_đây mê gái đầu_thai không hết gái nào bị chửi như chó , An_chạy vào như 1 vị cứu_tinh mặc_kệ sự đời cứu dc rồi đưa 5 củ cho con cô ta á_hả"
Huấn luyện viên không biết thế nào là nhục,0,Huấn_luyện_viên không biết thế_nào là nhục
"Nó học cách của thằng anh nó đó , hèn , khốn nạn",1,"Nó học cách của thằng anh nó đó , hèn , khốn_nạn"
rồi liên quan gì đến tk nguuu m thế ?,1,rồi liên_quan gì đến tk nguu m thế ?
Cái lồn mẹ. Mấynhoom trước tao buk mình thì đỵt có chỗ nào xả. Hôm nay nguôi ngoai cả r thì mới tìm ra cái chổ chửi xả. Đỵt mẹ đời. Lồn mẹ chúng mày kể cả thằng ad mặt lồn bước ra đây để bố xem mặt,2,Cái lồn mẹ . Mấynhoom trước tao buk mình thì đỵt có chỗ nào xả . Hôm_nay nguôi_ngoai cả r thì mới tìm ra cái chổ chửi xả . Đỵt mẹ đời . Lồn mẹ chúng_mày kể_cả thằng ad mặt_lồn bước ra đây để bố xem_mặt
Ông nên tự biết xấu hổ mà từ chức,0,Ông nên tự biết xấu_hổ mà từ_chức
Nghèo đã khổ ác thủ kg tha,1,Nghèo đã khổ ác_thủ kg tha
Cuong Quoc tui vẫn dẫn đầu nha tui vs Thi Thi đc ăn free nha mn ơi,0,Cuong Quoc tui vẫn dẫn_đầu nha tui vs Thi_Thi đc ăn free_nha mn ơi
Fake đó mấy ba má,0,Fake đó mấy ba_má
Hóng phim ra rạp :)),0,Hóng phim ra rạp :))
chết m* m đi,2,chết m * m đi
Lũ dog này.. Hoàn cảnh khó khăn chúng cũng không tha.. Phải điều đặc công ngoài Bắc vào để xử lý hết lũ dog này,2,Lũ dog này .. Hoàn_cảnh khó_khăn chúng cũng không tha_.. Phải điều đặc_công ngoài Bắc vào để xử_lý hết lũ dog này
Ác quá mà ...vậy củg nhẫn tâm lấy đc nửa,1,Ác quá mà .. vậy củg nhẫn_tâm lấy đc nửa
Tôi nghiệp em xôi. Mấy thanh niên người ta mua gánh bán bưng vậy cũng đành. Xấu họ Mấy ah thanh niên quá. Ko bản lĩnh,0,Tôi nghiệp em xôi . Mấy thanh_niên người ta mua_gánh bán bưng vậy cũng đành . Xấu họ Mấy ah thanh_niên quá . Ko bản_lĩnh
Xin tên nhạc.,0,Xin tên nhạc .
why con mẹ m,2,why con mẹ m
15p nuac gặp a iu,0,15 p nuac gặp a iu
HOA LỤA - HOA TƯƠI NHẬP KHẨU CAO CẤP.,0,HOA_LỤA - HOA TƯƠI NHẬP_KHẨU CAO_CẤP .
Các cậu ngủ đi,0,Các cậu ngủ đi
Nhìn mà ghê thật,0,Nhìn mà ghê thật
Gia Bảo ci l**,2,Gia_Bảo ci l * *
Thứ giật tiền Minh Hiếu,1,Thứ giật tiền Minh_Hiếu
mày thấy tổng 8tr/tháng k thằng ngu,2,mày thấy tổng 8 tr / tháng k thằng ngu
Giết được người mà ko bị pháp luật xử nghiêm minh thì 3bố con nhà mày sớm muộn cũng xuống âm phủ mà tiêu tiền.,2,Giết được người mà ko bị pháp_luật xử nghiêm_minh thì 3 bố_con nhà_mày sớm muộn cũng xuống âm_phủ mà tiêu tiền .
Chơi tí đồ ăn mừng,0,Chơi tí đồ_ăn mừng
? M hiểu nhầm hay sao mà dãy nảy lên vậy . T nhận cày thua mà thì sao giống m đc mà m chửi ghê vậy . Chưa nói hết đã căng thẳng r =)),0,? M hiểu nhầm hay sao mà dãy nảy lên vậy . T nhận cày_thua mà thì sao giống m đc mà m chửi ghê vậy . Chưa nói hết đã căng_thẳng r =))
fuck out please,1,fuck out please
Hí ae là hiểu off sờ trym r đó😂,0,Hí ae là hiểu off sờ_trym r đó 😂
Thật ra chỉ cần vào mùa 20 phần xôi thì lấy 10 chiếc cũng ko biết đâu vì lúc đó lo làm rồi,0,Thật_ra chỉ cần vào mùa 20 phần xôi thì lấy 10 chiếc cũng ko biết_đâu vì lúc đó lo làm rồi
Nhịn thét làm tới:)),0,Nhịn_thét làm tới :))
ad của page này chửi như muốn đổ cả rổ lồn vào mồm người khác ý :),2,ad của page này chửi như muốn đổ cả rổ lồn vào mồm người khác ý :)
Mai m ra đường xe tông mẹ đi,2,Mai m ra đường xe tông mẹ đi
Nghe kiện củ khoai chưa. mà đéo hiểu nôi bạn nghe nhạc của 1 thằng tư cách 5củ hát có hay đến mấy mà không thấy tởm à. Hay bạn cuồng nó qua rồi.,1,Nghe kiện củ khoai chưa . mà đéo hiểu nôi bạn nghe nhạc của 1 thằng tư_cách 5 củ hát có hay đến mấy mà không thấy tởm à . Hay bạn cuồng nó qua rồi .
A tuân hỏi chu cà mo la gi lam e cười mn xỉu,0,A_tuân hỏi chu_cà_mo la gi_lam e_cười mn_xỉu
Cũng giống lắm á :))),0,Cũng giống lắm á_:))
Vì mấy đồng bạc của người thái mà mày đánh mất đi lương chi của một con người,0,Vì mấy đồng_bạc của người_thái mà mày đánh mất đi lương_chi của một con_người
Xl làm đeo sao may không làm tròn một thằng trọng tài trong trận đấu may xử ép VN thế xong mày xl là một xong không có đâu con,1,Xl làm đeo sao may không làm tròn một thằng trọng_tài trong trận đấu may xử_ép VN thế xong mày xl là một xong không có đâu con
cty Đang liên hệ để đàm phán tiền nhưng chỉ chịu chi 5 củ chứ ko phải 60 tỷ như Viruss yêu cầu nên Vi rút ko thèm liên lạc =)))),0,cty Đang liên_hệ để đàm_phán tiền nhưng chỉ chịu chi 5 củ chứ ko phải 60 tỷ như Viruss yêu_cầu nên Vi_rút ko thèm liên_lạc =))
Hoàng Tử Băng Giá nhìn cách thay người là bít r,0,Hoàng_Tử Băng_Giá nhìn cách thay người là bít r
Cô nói câu nào cũng buồn cười hết trơn 😂,0,Cô nói câu nào cũng buồn_cười hết trơn 😂
đủ trình kh,0,đủ trình kh
Tối qua off stream có khác anh ơiiii :v,0,Tối_qua off stream có khác anh ơii : v
"cu em mực bẩn tính mà tư duy phản biện còn kém nữa, trời ơi sao lại có thể tư duy phản biện mức mẫu giáo như thế được? đọc thêm sách vào cu",2,"cu em mực bẩn_tính mà tư_duy phản_biện còn kém nữa , trời_ơi sao lại có_thể tư_duy phản_biện mức mẫu_giáo như_thế được ? đọc thêm sách vào cu"
Fake bọn ngu à,1,Fake bọn ngu à
đất nước tôi đấy bạn nhé,0,đất_nước tôi đấy bạn nhé
ngu vl xd,1,ngu vl xd
Hí anh em ❤,0,Hí anh_em ❤
Võ Phong cười ỉa,0,Võ_Phong cười ỉa
Sory cái địt mẹ mày,2,Sory cái địt mẹ mày
bắt như con cặc mất một quả pen thẻ đỏ,1,bắt như con cặc mất một quả pen thẻ_đỏ
Mày hãy cút về nuớc đi,1,Mày hãy cút về nước đi
cayy là gì ta,0,cayy là gì ta
Đéo cho thì nói ki bo cho rồi thì soi này soi nọ . Thế mày muốn chúng nó sống sao . Miệng chó ko mọc đk ngày voi cứt j củng phun ra đk,2,Đéo cho thì nói ki_bo cho_rồi thì soi này soi_nọ . Thế_mày muốn chúng_nó sống sao . Miệng chó ko mọc đk ngày voi cứt j củng_phun ra đk
Bọn nầy tàn nhẫn quá trc sau cũng gặp quả báo,1,Bọn nầy tàn_nhẫn quá trc sau cũng gặp quả báo
bị ngu à? Nghe nhạc 2 thằng mà éo hiểu vấn đề,1,bị ngu à ? Nghe nhạc 2 thằng mà éo hiểu vấn_đề
b52 ơi lứng quá B52 i,0,b52 ơi lứng quá B52 i
H toàn bọn béo ú ngu học làm lớn,2,H toàn bọn béo ú_ngu học làm lớn
Cái lồn má mày thằng trọng tài chó,2,Cái lồn má mày thằng trọng_tài chó
Xin Quỳ,1,Xin Quỳ
có fan cứng nhưng nào đâu hiển thị :((,0,có fan cứng nhưng nào đâu hiển_thị : ( (
Fucking you,2,Fucking you
Mày ngu lắm may khong nên làm trong tài,2,Mày ngu lắm may khong nên làm trong tài
"Lm thì lm mẹ nó r, lại vòn xl, ngứa",1,"Lm thì lm mẹ nó r , lại vòn_xl , ngứa"
Lại bú dái kata hả mực ngu,2,Lại bú dái kata hả mực ngu
má trọng tà cay tù hồi nào tối nay nha ghim rồi á,1,má trọng tà_cay tù_hồi nào tối nay nha ghim rồi á
Sủi kèo mà sủa ác :))),1,Sủi_kèo mà sủa_ác :))
Bạn chả có máu hóa văn loz j cã=]],1,Bạn chả có máu hóa văn_loz j cã = ] ]
Gil lại đi cà khịa rồii😂,0,Gil lại đi cà_khịa rồii 😂
"Tụi mày ăn đéo có cái gì, đéo có con Cặc gì, nhưng được cải, nước ngoài hỗ trợ ( xin lỗi nói thẳng) kích động gây chia rẽ",2,"Tụi mày ăn_đéo có cái gì , đéo có con Cặc gì , nhưng được cải , nước_ngoài hỗ_trợ ( xin_lỗi nói_thẳng ) kích_động gây chia_rẽ"
"rách không bao, giờ đạo nhạc",1,"rách không bao , giờ đạo_nhạc"
Nguyễn An Huy ngu thua m chút à,1,Nguyễn_An_Huy_ngu thua m chút à
Nick fake xin lỗi cái lồn :)),1,Nick fake xin_lỗi cái lồn :))
Đây nè,0,Đây nè
Đời thường là như vậy nghèo lại gặp éo le chán,0,Đời thường là như_vậy nghèo lại gặp éo_le chán
"Luôn tin yêu và ủng hộ anh Jack -J97 ạ. Mong anh chân cứng đá mềm, kiên định vượt qua mọi sóng gió dư luận !!!!!",0,"Luôn tin_yêu và ủng_hộ anh Jack - J97 ạ . Mong anh chân cứng đá mềm , kiên_định vượt qua mọi sóng_gió dư_luận ! !"
Anh nói hay ghê á :33,0,Anh nói hay ghê_á : 33
Tam quan lệch lạc,1,Tam_quan lệch_lạc
hốt lun cái xe xôi mới chấn động,0,hốt lun cái xe xôi mới chấn_động
..😀😀,0,.. 😀 😀
Từ chức đi thằng mặt dầy. Cút khỏi đất nước Việt Nam.,1,Từ_chức đi thằng mặt dầy . Cút khỏi đất_nước Việt_Nam .
Bạn tao mày đừng có xàm l thông à mày cần tao không tao bênh nó đã bênh thang kia chưa thế giờ ng nhà m bị chửi thì m câm à thang ngu,2,Bạn tao mày đừng có xàm l thông à mày cần tao không tao_bênh nó đã bênh_thang kia chưa thế giờ ng nhà m bị chửi thì m câm à_thang ngu
đâu cap đi xem nào,0,đâu cap đi xem nào
"Thằng lồn cha với con đĩ mẹ mày không biết dạy mày nên mày mới dựng lồn lên xem vào chuyện của người khác, bộ tao ăn hết của ông nội mày sao mà mày lôi tao vào. Từ đầu tao đâu có lôi tên con đĩ mẹ mày ra nói đâu",2,"Thằng lồn cha với con đĩ mẹ mày không biết dạy mày nên mày mới dựng lồn lên xem vào chuyện của người khác , bộ tao ăn hết của ông nội_mày sao mà mày lôi tao vào . Từ đầu tao đâu có lôi tên con đĩ mẹ mày ra nói đâu"
So so cái d*t c*n m* may,2,So so cái d * t c * n m * may
@Chiến trần chuẩn 👌,0,@ Chiến_trần chuẩn 👌
q thi hut con ko lo danh nha ngu qua ngu,1,q thi hut con ko lo danh_nha ngu qua ngu
Chơi như cl mà rên như bị Đ!t :)),1,Chơi như cl mà rên như bị Đ !_t :))
Đúng là hề,0,Đúng là hề
Con bóng chúa sẽ bị ma ám in bv 😏,1,Con bóng_chúa sẽ bị ma ám_in bv 😏
Nhây :)))) chừa nhé,0,Nhây :))_chừa nhé
